,ID,Income.Group
12360,44922,<=50k
12361,44923,<=50k
12362,44924,<=50k
12363,44925,>50k
12364,44926,<=50k
12365,44927,<=50k
12366,44928,<=50k
12367,44929,<=50k
12368,44930,<=50k
12369,44931,<=50k
12370,44932,<=50k
12371,44933,<=50k
12372,44934,>50k
12373,44935,<=50k
12374,44936,<=50k
12375,44937,<=50k
12376,44938,<=50k
12377,44939,<=50k
12378,44940,<=50k
12379,44941,<=50k
12380,44942,<=50k
12381,44943,<=50k
12382,44944,<=50k
12383,44945,>50k
12384,44946,<=50k
12385,44947,<=50k
12386,44948,<=50k
12387,44949,<=50k
12388,44950,<=50k
12389,44951,<=50k
12390,44952,<=50k
12391,44953,>50k
12392,44954,>50k
12393,44955,<=50k
12394,44956,<=50k
12395,44957,<=50k
12396,44958,<=50k
12397,44959,<=50k
12398,44960,<=50k
12399,44961,<=50k
12400,44962,<=50k
12401,44963,>50k
12402,44964,>50k
12403,44965,<=50k
12404,44966,<=50k
12405,44967,<=50k
12406,44968,<=50k
12407,44969,<=50k
12408,44970,<=50k
12409,44971,<=50k
12410,44972,<=50k
12411,44973,<=50k
12412,44974,<=50k
12413,44975,<=50k
12414,44976,<=50k
12415,44977,<=50k
12416,44978,>50k
12417,44979,<=50k
12418,44980,<=50k
12419,44981,<=50k
12420,44982,<=50k
12421,44983,<=50k
12422,44984,<=50k
12423,44985,<=50k
12424,44986,<=50k
12425,44987,<=50k
12426,44988,<=50k
12427,44989,<=50k
12428,44990,<=50k
12429,44991,<=50k
12430,44992,<=50k
12431,44993,<=50k
12432,44994,<=50k
12433,44995,<=50k
12434,44996,<=50k
12435,44997,<=50k
12436,44998,<=50k
12437,44999,<=50k
12438,45000,<=50k
12439,45001,<=50k
12440,45002,<=50k
12441,45003,>50k
12442,45004,<=50k
12443,45005,<=50k
12444,45006,<=50k
12445,45007,<=50k
12446,45008,<=50k
12447,45009,<=50k
12448,45010,<=50k
12449,45011,<=50k
12450,45012,<=50k
12451,45013,<=50k
12452,45014,<=50k
12453,45015,>50k
12454,45016,<=50k
12455,45017,<=50k
12456,45018,<=50k
12457,45019,<=50k
12458,45020,>50k
12459,45021,<=50k
12460,45022,<=50k
12461,45023,<=50k
12462,45024,<=50k
12463,45025,<=50k
12464,45026,<=50k
12465,45027,<=50k
12466,45028,<=50k
12467,45029,<=50k
12468,45030,<=50k
12469,45031,>50k
12470,45032,<=50k
12471,45033,<=50k
12472,45034,>50k
12473,45035,<=50k
12474,45036,>50k
12475,45037,<=50k
12476,45038,<=50k
12477,45039,<=50k
12478,45040,<=50k
12479,45041,<=50k
12480,45042,<=50k
12481,45043,>50k
12482,45044,<=50k
12483,45045,<=50k
12484,45046,<=50k
12485,45047,<=50k
12486,45048,>50k
12487,45049,<=50k
12488,45050,<=50k
12489,45051,<=50k
12490,45052,>50k
12491,45053,<=50k
12492,45054,<=50k
12493,45055,>50k
12494,45056,<=50k
12495,45057,>50k
12496,45058,<=50k
12497,45059,<=50k
12498,45060,<=50k
12499,45061,<=50k
12500,45062,<=50k
12501,45063,<=50k
12502,45064,<=50k
12503,45065,<=50k
12504,45066,<=50k
12505,45067,<=50k
12506,45068,<=50k
12507,45069,<=50k
12508,45070,<=50k
12509,45071,<=50k
12510,45072,<=50k
12511,45073,<=50k
12512,45074,<=50k
12513,45075,<=50k
12514,45076,<=50k
12515,45077,<=50k
12516,45078,<=50k
12517,45079,<=50k
12518,45080,<=50k
12519,45081,<=50k
12520,45082,<=50k
12521,45083,<=50k
12522,45084,<=50k
12523,45085,<=50k
12524,45086,>50k
12525,45087,<=50k
12526,45088,<=50k
12527,45089,<=50k
12528,45090,>50k
12529,45091,<=50k
12530,45092,<=50k
12531,45093,<=50k
12532,45094,<=50k
12533,45095,<=50k
12534,45096,>50k
12535,45097,<=50k
12536,45098,<=50k
12537,45099,<=50k
12538,45100,<=50k
12539,45101,>50k
12540,45102,<=50k
12541,45103,<=50k
12542,45104,<=50k
12543,45105,<=50k
12544,45106,<=50k
12545,45107,<=50k
12546,45108,<=50k
12547,45109,<=50k
12548,45110,<=50k
12549,45111,<=50k
12550,45112,<=50k
12551,45113,<=50k
12552,45114,<=50k
12553,45115,<=50k
12554,45116,<=50k
12555,45117,<=50k
12556,45118,<=50k
12557,45119,<=50k
12558,45120,<=50k
12559,45121,<=50k
12560,45122,<=50k
12561,45123,<=50k
12562,45124,<=50k
12563,45125,<=50k
12564,45126,<=50k
12565,45127,<=50k
12566,45128,<=50k
12567,45129,<=50k
12568,45130,<=50k
12569,45131,>50k
12570,45132,<=50k
12571,45133,<=50k
12572,45134,<=50k
12573,45135,<=50k
12574,45136,>50k
12575,45137,<=50k
12576,45138,<=50k
12577,45139,<=50k
12578,45140,<=50k
12579,45141,<=50k
12580,45142,<=50k
12581,45143,<=50k
12582,45144,<=50k
12583,45145,<=50k
12584,45146,<=50k
12585,45147,<=50k
12586,45148,<=50k
12587,45149,<=50k
12588,45150,<=50k
12589,45151,<=50k
12590,45152,<=50k
12591,45153,<=50k
12592,45154,<=50k
12593,45155,<=50k
12594,45156,<=50k
12595,45157,<=50k
12596,45158,<=50k
12597,45159,<=50k
12598,45160,<=50k
12599,45161,<=50k
12600,45162,<=50k
12601,45163,<=50k
12602,45164,<=50k
12603,45165,<=50k
12604,45166,<=50k
12605,45167,<=50k
12606,45168,<=50k
12607,45169,<=50k
12608,45170,<=50k
12609,45171,<=50k
12610,45172,<=50k
12611,45173,<=50k
12612,45174,<=50k
12613,45175,<=50k
12614,45176,<=50k
12615,45177,<=50k
12616,45178,<=50k
12617,45179,<=50k
12618,45180,<=50k
12619,45181,<=50k
12620,45182,<=50k
12621,45183,<=50k
12622,45184,<=50k
12623,45185,<=50k
12624,45186,<=50k
12625,45187,<=50k
12626,45188,<=50k
12627,45189,<=50k
12628,45190,<=50k
12629,45191,<=50k
12630,45192,<=50k
12631,45193,<=50k
12632,45194,>50k
12633,45195,<=50k
12634,45196,<=50k
12635,45197,<=50k
12636,45198,<=50k
12637,45199,<=50k
12638,45200,<=50k
12639,45201,<=50k
12640,45202,<=50k
12641,45203,<=50k
12642,45204,<=50k
12643,45205,<=50k
12644,45206,<=50k
12645,45207,<=50k
12646,45208,<=50k
12647,45209,<=50k
12648,45210,<=50k
12649,45211,<=50k
12650,45212,<=50k
12651,45213,<=50k
12652,45214,<=50k
12653,45215,<=50k
12654,45216,<=50k
12655,45217,>50k
12656,45218,<=50k
12657,45219,<=50k
12658,45220,<=50k
12659,45221,<=50k
12660,45222,<=50k
12661,45223,<=50k
12662,45224,>50k
12663,45225,<=50k
12664,45226,<=50k
12665,45227,<=50k
12666,45228,<=50k
12667,45229,<=50k
12668,45230,<=50k
12669,45231,<=50k
12670,45232,<=50k
12671,45233,<=50k
12672,45234,<=50k
12673,45235,<=50k
12674,45236,<=50k
12675,45237,<=50k
12676,45238,<=50k
12677,45239,<=50k
12678,45240,<=50k
12679,45241,<=50k
12680,45242,<=50k
12681,45243,<=50k
12682,45244,<=50k
12683,45245,<=50k
12684,45246,<=50k
12685,45247,<=50k
12686,45248,<=50k
12687,45249,<=50k
12688,45250,<=50k
12689,45251,<=50k
12690,45252,<=50k
12691,45253,<=50k
12692,45254,<=50k
12693,45255,<=50k
12694,45256,<=50k
12695,45257,<=50k
12696,45258,<=50k
12697,45259,<=50k
12698,45260,<=50k
12699,45261,<=50k
12700,45262,<=50k
12701,45263,<=50k
12702,45264,<=50k
12703,45265,<=50k
12704,45266,<=50k
12705,45267,<=50k
12706,45268,<=50k
12707,45269,<=50k
12708,45270,<=50k
12709,45271,<=50k
12710,45272,<=50k
12711,45273,<=50k
12712,45274,<=50k
12713,45275,>50k
12714,45276,<=50k
12715,45277,<=50k
12716,45278,<=50k
12717,45279,<=50k
12718,45280,<=50k
12719,45281,<=50k
12720,45282,<=50k
12721,45283,<=50k
12722,45284,>50k
12723,45285,<=50k
12724,45286,<=50k
12725,45287,<=50k
12726,45288,<=50k
12727,45289,<=50k
12728,45290,<=50k
12729,45291,<=50k
12730,45292,<=50k
12731,45293,<=50k
12732,45294,<=50k
12733,45295,<=50k
12734,45296,<=50k
12735,45297,<=50k
12736,45298,<=50k
12737,45299,<=50k
12738,45300,>50k
12739,45301,<=50k
12740,45302,<=50k
12741,45303,<=50k
12742,45304,<=50k
12743,45305,<=50k
12744,45306,<=50k
12745,45307,<=50k
12746,45308,<=50k
12747,45309,<=50k
12748,45310,<=50k
12749,45311,<=50k
12750,45312,<=50k
12751,45313,<=50k
12752,45314,<=50k
12753,45315,<=50k
12754,45316,<=50k
12755,45317,<=50k
12756,45318,<=50k
12757,45319,<=50k
12758,45320,<=50k
12759,45321,<=50k
12760,45322,<=50k
12761,45323,<=50k
12762,45324,>50k
12763,45325,<=50k
12764,45326,<=50k
12765,45327,<=50k
12766,45328,<=50k
12767,45329,<=50k
12768,45330,<=50k
12769,45331,<=50k
12770,45332,<=50k
12771,45333,>50k
12772,45334,<=50k
12773,45335,<=50k
12774,45336,<=50k
12775,45337,<=50k
12776,45338,>50k
12777,45339,<=50k
12778,45340,<=50k
12779,45341,<=50k
12780,45342,<=50k
12781,45343,<=50k
12782,45344,<=50k
12783,45345,>50k
12784,45346,<=50k
12785,45347,<=50k
12786,45348,<=50k
12787,45349,<=50k
12788,45350,<=50k
12789,45351,<=50k
12790,45352,<=50k
12791,45353,<=50k
12792,45354,<=50k
12793,45355,<=50k
12794,45356,<=50k
12795,45357,<=50k
12796,45358,<=50k
12797,45359,<=50k
12798,45360,<=50k
12799,45361,<=50k
12800,45362,<=50k
12801,45363,<=50k
12802,45364,<=50k
12803,45365,<=50k
12804,45366,<=50k
12805,45367,<=50k
12806,45368,<=50k
12807,45369,<=50k
12808,45370,<=50k
12809,45371,<=50k
12810,45372,<=50k
12811,45373,<=50k
12812,45374,<=50k
12813,45375,<=50k
12814,45376,>50k
12815,45377,<=50k
12816,45378,<=50k
12817,45379,<=50k
12818,45380,<=50k
12819,45381,>50k
12820,45382,<=50k
12821,45383,>50k
12822,45384,<=50k
12823,45385,<=50k
12824,45386,<=50k
12825,45387,<=50k
12826,45388,<=50k
12827,45389,<=50k
12828,45390,<=50k
12829,45391,<=50k
12830,45392,<=50k
12831,45393,<=50k
12832,45394,<=50k
12833,45395,<=50k
12834,45396,<=50k
12835,45397,<=50k
12836,45398,<=50k
12837,45399,<=50k
12838,45400,<=50k
12839,45401,<=50k
12840,45402,<=50k
12841,45403,>50k
12842,45404,<=50k
12843,45405,>50k
12844,45406,<=50k
12845,45407,<=50k
12846,45408,<=50k
12847,45409,<=50k
12848,45410,<=50k
12849,45411,<=50k
12850,45412,<=50k
12851,45413,<=50k
12852,45414,<=50k
12853,45415,>50k
12854,45416,<=50k
12855,45417,<=50k
12856,45418,<=50k
12857,45419,<=50k
12858,45420,<=50k
12859,45421,<=50k
12860,45422,<=50k
12861,45423,<=50k
12862,45424,<=50k
12863,45425,<=50k
12864,45426,<=50k
12865,45427,<=50k
12866,45428,>50k
12867,45429,<=50k
12868,45430,<=50k
12869,45431,<=50k
12870,45432,<=50k
12871,45433,>50k
12872,45434,<=50k
12873,45435,<=50k
12874,45436,<=50k
12875,45437,<=50k
12876,45438,<=50k
12877,45439,<=50k
12878,45440,<=50k
12879,45441,<=50k
12880,45442,<=50k
12881,45443,<=50k
12882,45444,<=50k
12883,45445,<=50k
12884,45446,<=50k
12885,45447,<=50k
12886,45448,<=50k
12887,45449,>50k
12888,45450,<=50k
12889,45451,<=50k
12890,45452,<=50k
12891,45453,<=50k
12892,45454,>50k
12893,45455,<=50k
12894,45456,<=50k
12895,45457,>50k
12896,45458,<=50k
12897,45459,<=50k
12898,45460,<=50k
12899,45461,<=50k
12900,45462,<=50k
12901,45463,<=50k
12902,45464,<=50k
12903,45465,<=50k
12904,45466,<=50k
12905,45467,<=50k
12906,45468,<=50k
12907,45469,<=50k
12908,45470,<=50k
12909,45471,<=50k
12910,45472,<=50k
12911,45473,<=50k
12912,45474,<=50k
12913,45475,<=50k
12914,45476,>50k
12915,45477,<=50k
12916,45478,<=50k
12917,45479,<=50k
12918,45480,<=50k
12919,45481,<=50k
12920,45482,<=50k
12921,45483,<=50k
12922,45484,<=50k
12923,45485,<=50k
12924,45486,<=50k
12925,45487,>50k
12926,45488,<=50k
12927,45489,<=50k
12928,45490,<=50k
12929,45491,<=50k
12930,45492,>50k
12931,45493,<=50k
12932,45494,<=50k
12933,45495,<=50k
12934,45496,<=50k
12935,45497,<=50k
12936,45498,<=50k
12937,45499,<=50k
12938,45500,<=50k
12939,45501,<=50k
12940,45502,<=50k
12941,45503,<=50k
12942,45504,<=50k
12943,45505,<=50k
12944,45506,<=50k
12945,45507,<=50k
12946,45508,<=50k
12947,45509,<=50k
12948,45510,<=50k
12949,45511,<=50k
12950,45512,<=50k
12951,45513,<=50k
12952,45514,<=50k
12953,45515,<=50k
12954,45516,<=50k
12955,45517,<=50k
12956,45518,<=50k
12957,45519,<=50k
12958,45520,<=50k
12959,45521,<=50k
12960,45522,<=50k
12961,45523,<=50k
12962,45524,<=50k
12963,45525,<=50k
12964,45526,<=50k
12965,45527,<=50k
12966,45528,<=50k
12967,45529,<=50k
12968,45530,>50k
12969,45531,<=50k
12970,45532,<=50k
12971,45533,<=50k
12972,45534,<=50k
12973,45535,<=50k
12974,45536,<=50k
12975,45537,<=50k
12976,45538,<=50k
12977,45539,<=50k
12978,45540,<=50k
12979,45541,<=50k
12980,45542,<=50k
12981,45543,<=50k
12982,45544,<=50k
12983,45545,>50k
12984,45546,<=50k
12985,45547,<=50k
12986,45548,<=50k
12987,45549,<=50k
12988,45550,<=50k
12989,45551,<=50k
12990,45552,<=50k
12991,45553,<=50k
12992,45554,<=50k
12993,45555,<=50k
12994,45556,<=50k
12995,45557,<=50k
12996,45558,<=50k
12997,45559,<=50k
12998,45560,<=50k
12999,45561,<=50k
13000,45562,>50k
13001,45563,<=50k
13002,45564,<=50k
13003,45565,<=50k
13004,45566,<=50k
13005,45567,>50k
13006,45568,<=50k
13007,45569,<=50k
13008,45570,<=50k
13009,45571,<=50k
13010,45572,<=50k
13011,45573,<=50k
13012,45574,<=50k
13013,45575,<=50k
13014,45576,<=50k
13015,45577,<=50k
13016,45578,<=50k
13017,45579,<=50k
13018,45580,<=50k
13019,45581,<=50k
13020,45582,<=50k
13021,45583,<=50k
13022,45584,<=50k
13023,45585,<=50k
13024,45586,<=50k
13025,45587,>50k
13026,45588,<=50k
13027,45589,<=50k
13028,45590,<=50k
13029,45591,<=50k
13030,45592,<=50k
13031,45593,<=50k
13032,45594,<=50k
13033,45595,<=50k
13034,45596,>50k
13035,45597,<=50k
13036,45598,<=50k
13037,45599,<=50k
13038,45600,<=50k
13039,45601,<=50k
13040,45602,<=50k
13041,45603,<=50k
13042,45604,<=50k
13043,45605,<=50k
13044,45606,<=50k
13045,45607,<=50k
13046,45608,<=50k
13047,45609,<=50k
13048,45610,<=50k
13049,45611,<=50k
13050,45612,<=50k
13051,45613,<=50k
13052,45614,<=50k
13053,45615,<=50k
13054,45616,<=50k
13055,45617,<=50k
13056,45618,<=50k
13057,45619,<=50k
13058,45620,<=50k
13059,45621,<=50k
13060,45622,<=50k
13061,45623,>50k
13062,45624,>50k
13063,45625,<=50k
13064,45626,<=50k
13065,45627,<=50k
13066,45628,<=50k
13067,45629,<=50k
13068,45630,<=50k
13069,45631,<=50k
13070,45632,<=50k
13071,45633,<=50k
13072,45634,<=50k
13073,45635,<=50k
13074,45636,<=50k
13075,45637,<=50k
13076,45638,<=50k
13077,45639,<=50k
13078,45640,<=50k
13079,45641,<=50k
13080,45642,<=50k
13081,45643,<=50k
13082,45644,<=50k
13083,45645,<=50k
13084,45646,<=50k
13085,45647,<=50k
13086,45648,<=50k
13087,45649,<=50k
13088,45650,<=50k
13089,45651,<=50k
13090,45652,<=50k
13091,45653,<=50k
13092,45654,<=50k
13093,45655,<=50k
13094,45656,<=50k
13095,45657,>50k
13096,45658,<=50k
13097,45659,>50k
13098,45660,<=50k
13099,45661,<=50k
13100,45662,<=50k
13101,45663,>50k
13102,45664,<=50k
13103,45665,<=50k
13104,45666,<=50k
13105,45667,>50k
13106,45668,<=50k
13107,45669,<=50k
13108,45670,<=50k
13109,45671,<=50k
13110,45672,<=50k
13111,45673,>50k
13112,45674,<=50k
13113,45675,<=50k
13114,45676,<=50k
13115,45677,>50k
13116,45678,<=50k
13117,45679,<=50k
13118,45680,<=50k
13119,45681,<=50k
13120,45682,<=50k
13121,45683,<=50k
13122,45684,<=50k
13123,45685,<=50k
13124,45686,<=50k
13125,45687,<=50k
13126,45688,<=50k
13127,45689,<=50k
13128,45690,<=50k
13129,45691,<=50k
13130,45692,<=50k
13131,45693,<=50k
13132,45694,<=50k
13133,45695,<=50k
13134,45696,<=50k
13135,45697,<=50k
13136,45698,<=50k
13137,45699,<=50k
13138,45700,<=50k
13139,45701,<=50k
13140,45702,<=50k
13141,45703,<=50k
13142,45704,<=50k
13143,45705,<=50k
13144,45706,<=50k
13145,45707,<=50k
13146,45708,<=50k
13147,45709,<=50k
13148,45710,<=50k
13149,45711,<=50k
13150,45712,<=50k
13151,45713,<=50k
13152,45714,>50k
13153,45715,<=50k
13154,45716,<=50k
13155,45717,<=50k
13156,45718,<=50k
13157,45719,<=50k
13158,45720,<=50k
13159,45721,<=50k
13160,45722,<=50k
13161,45723,<=50k
13162,45724,<=50k
13163,45725,<=50k
13164,45726,<=50k
13165,45727,<=50k
13166,45728,<=50k
13167,45729,<=50k
13168,45730,<=50k
13169,45731,<=50k
13170,45732,<=50k
13171,45733,>50k
13172,45734,<=50k
13173,45735,<=50k
13174,45736,<=50k
13175,45737,<=50k
13176,45738,<=50k
13177,45739,<=50k
13178,45740,>50k
13179,45741,>50k
13180,45742,<=50k
13181,45743,<=50k
13182,45744,<=50k
13183,45745,<=50k
13184,45746,<=50k
13185,45747,>50k
13186,45748,<=50k
13187,45749,<=50k
13188,45750,<=50k
13189,45751,<=50k
13190,45752,<=50k
13191,45753,<=50k
13192,45754,<=50k
13193,45755,<=50k
13194,45756,<=50k
13195,45757,<=50k
13196,45758,<=50k
13197,45759,<=50k
13198,45760,<=50k
13199,45761,<=50k
13200,45762,<=50k
13201,45763,<=50k
13202,45764,<=50k
13203,45765,<=50k
13204,45766,<=50k
13205,45767,<=50k
13206,45768,<=50k
13207,45769,<=50k
13208,45770,<=50k
13209,45771,<=50k
13210,45772,<=50k
13211,45773,<=50k
13212,45774,<=50k
13213,45775,>50k
13214,45776,<=50k
13215,45777,<=50k
13216,45778,>50k
13217,45779,>50k
13218,45780,<=50k
13219,45781,<=50k
13220,45782,<=50k
13221,45783,<=50k
13222,45784,<=50k
13223,45785,<=50k
13224,45786,<=50k
13225,45787,<=50k
13226,45788,<=50k
13227,45789,<=50k
13228,45790,<=50k
13229,45791,<=50k
13230,45792,<=50k
13231,45793,<=50k
13232,45794,<=50k
13233,45795,<=50k
13234,45796,<=50k
13235,45797,<=50k
13236,45798,<=50k
13237,45799,<=50k
13238,45800,<=50k
13239,45801,>50k
13240,45802,<=50k
13241,45803,<=50k
13242,45804,<=50k
13243,45805,<=50k
13244,45806,>50k
13245,45807,<=50k
13246,45808,<=50k
13247,45809,>50k
13248,45810,>50k
13249,45811,<=50k
13250,45812,<=50k
13251,45813,>50k
13252,45814,<=50k
13253,45815,<=50k
13254,45816,<=50k
13255,45817,>50k
13256,45818,<=50k
13257,45819,>50k
13258,45820,<=50k
13259,45821,<=50k
13260,45822,<=50k
13261,45823,<=50k
13262,45824,<=50k
13263,45825,<=50k
13264,45826,<=50k
13265,45827,<=50k
13266,45828,>50k
13267,45829,<=50k
13268,45830,<=50k
13269,45831,<=50k
13270,45832,<=50k
13271,45833,<=50k
13272,45834,<=50k
13273,45835,<=50k
13274,45836,<=50k
13275,45837,<=50k
13276,45838,<=50k
13277,45839,>50k
13278,45840,<=50k
13279,45841,<=50k
13280,45842,<=50k
13281,45843,<=50k
13282,45844,<=50k
13283,45845,>50k
13284,45846,<=50k
13285,45847,<=50k
13286,45848,<=50k
13287,45849,<=50k
13288,45850,<=50k
13289,45851,<=50k
13290,45852,<=50k
13291,45853,<=50k
13292,45854,<=50k
13293,45855,<=50k
13294,45856,<=50k
13295,45857,<=50k
13296,45858,<=50k
13297,45859,<=50k
13298,45860,<=50k
13299,45861,<=50k
13300,45862,<=50k
13301,45863,<=50k
13302,45864,<=50k
13303,45865,<=50k
13304,45866,<=50k
13305,45867,<=50k
13306,45868,<=50k
13307,45869,<=50k
13308,45870,<=50k
13309,45871,<=50k
13310,45872,<=50k
13311,45873,<=50k
13312,45874,<=50k
13313,45875,<=50k
13314,45876,<=50k
13315,45877,<=50k
13316,45878,<=50k
13317,45879,<=50k
13318,45880,<=50k
13319,45881,<=50k
13320,45882,<=50k
13321,45883,<=50k
13322,45884,<=50k
13323,45885,<=50k
13324,45886,<=50k
13325,45887,<=50k
13326,45888,<=50k
13327,45889,>50k
13328,45890,<=50k
13329,45891,<=50k
13330,45892,<=50k
13331,45893,<=50k
13332,45894,<=50k
13333,45895,<=50k
13334,45896,<=50k
13335,45897,<=50k
13336,45898,<=50k
13337,45899,<=50k
13338,45900,<=50k
13339,45901,<=50k
13340,45902,<=50k
13341,45903,<=50k
13342,45904,<=50k
13343,45905,<=50k
13344,45906,<=50k
13345,45907,<=50k
13346,45908,<=50k
13347,45909,<=50k
13348,45910,<=50k
13349,45911,<=50k
13350,45912,<=50k
13351,45913,<=50k
13352,45914,<=50k
13353,45915,<=50k
13354,45916,<=50k
13355,45917,<=50k
13356,45918,>50k
13357,45919,<=50k
13358,45920,<=50k
13359,45921,<=50k
13360,45922,<=50k
13361,45923,<=50k
13362,45924,<=50k
13363,45925,<=50k
13364,45926,<=50k
13365,45927,<=50k
13366,45928,<=50k
13367,45929,<=50k
13368,45930,>50k
13369,45931,<=50k
13370,45932,<=50k
13371,45933,<=50k
13372,45934,<=50k
13373,45935,<=50k
13374,45936,<=50k
13375,45937,<=50k
13376,45938,<=50k
13377,45939,<=50k
13378,45940,<=50k
13379,45941,<=50k
13380,45942,<=50k
13381,45943,<=50k
13382,45944,<=50k
13383,45945,<=50k
13384,45946,>50k
13385,45947,<=50k
13386,45948,<=50k
13387,45949,<=50k
13388,45950,<=50k
13389,45951,<=50k
13390,45952,<=50k
13391,45953,<=50k
13392,45954,<=50k
13393,45955,<=50k
13394,45956,<=50k
13395,45957,<=50k
13396,45958,<=50k
13397,45959,<=50k
13398,45960,<=50k
13399,45961,<=50k
13400,45962,<=50k
13401,45963,<=50k
13402,45964,<=50k
13403,45965,<=50k
13404,45966,<=50k
13405,45967,>50k
13406,45968,<=50k
13407,45969,>50k
13408,45970,<=50k
13409,45971,>50k
13410,45972,>50k
13411,45973,<=50k
13412,45974,<=50k
13413,45975,<=50k
13414,45976,<=50k
13415,45977,<=50k
13416,45978,<=50k
13417,45979,<=50k
13418,45980,<=50k
13419,45981,>50k
13420,45982,<=50k
13421,45983,<=50k
13422,45984,<=50k
13423,45985,<=50k
13424,45986,<=50k
13425,45987,<=50k
13426,45988,<=50k
13427,45989,<=50k
13428,45990,<=50k
13429,45991,<=50k
13430,45992,<=50k
13431,45993,<=50k
13432,45994,<=50k
13433,45995,<=50k
13434,45996,<=50k
13435,45997,<=50k
13436,45998,<=50k
13437,45999,<=50k
13438,46000,<=50k
13439,46001,<=50k
13440,46002,<=50k
13441,46003,<=50k
13442,46004,<=50k
13443,46005,<=50k
13444,46006,>50k
13445,46007,>50k
13446,46008,<=50k
13447,46009,<=50k
13448,46010,<=50k
13449,46011,<=50k
13450,46012,<=50k
13451,46013,<=50k
13452,46014,<=50k
13453,46015,<=50k
13454,46016,>50k
13455,46017,<=50k
13456,46018,<=50k
13457,46019,<=50k
13458,46020,<=50k
13459,46021,<=50k
13460,46022,<=50k
13461,46023,<=50k
13462,46024,<=50k
13463,46025,<=50k
13464,46026,<=50k
13465,46027,<=50k
13466,46028,<=50k
13467,46029,<=50k
13468,46030,<=50k
13469,46031,<=50k
13470,46032,<=50k
13471,46033,<=50k
13472,46034,<=50k
13473,46035,<=50k
13474,46036,<=50k
13475,46037,>50k
13476,46038,<=50k
13477,46039,<=50k
13478,46040,<=50k
13479,46041,<=50k
13480,46042,<=50k
13481,46043,<=50k
13482,46044,<=50k
13483,46045,<=50k
13484,46046,<=50k
13485,46047,<=50k
13486,46048,<=50k
13487,46049,<=50k
13488,46050,<=50k
13489,46051,<=50k
13490,46052,<=50k
13491,46053,<=50k
13492,46054,<=50k
13493,46055,<=50k
13494,46056,<=50k
13495,46057,>50k
13496,46058,<=50k
13497,46059,<=50k
13498,46060,<=50k
13499,46061,<=50k
13500,46062,<=50k
13501,46063,<=50k
13502,46064,<=50k
13503,46065,<=50k
13504,46066,<=50k
13505,46067,<=50k
13506,46068,<=50k
13507,46069,<=50k
13508,46070,<=50k
13509,46071,<=50k
13510,46072,<=50k
13511,46073,<=50k
13512,46074,<=50k
13513,46075,<=50k
13514,46076,<=50k
13515,46077,<=50k
13516,46078,<=50k
13517,46079,<=50k
13518,46080,<=50k
13519,46081,<=50k
13520,46082,<=50k
13521,46083,<=50k
13522,46084,<=50k
13523,46085,<=50k
13524,46086,<=50k
13525,46087,<=50k
13526,46088,<=50k
13527,46089,>50k
13528,46090,<=50k
13529,46091,<=50k
13530,46092,<=50k
13531,46093,<=50k
13532,46094,<=50k
13533,46095,>50k
13534,46096,<=50k
13535,46097,>50k
13536,46098,<=50k
13537,46099,<=50k
13538,46100,<=50k
13539,46101,<=50k
13540,46102,<=50k
13541,46103,<=50k
13542,46104,<=50k
13543,46105,<=50k
13544,46106,<=50k
13545,46107,<=50k
13546,46108,<=50k
13547,46109,<=50k
13548,46110,<=50k
13549,46111,<=50k
13550,46112,<=50k
13551,46113,<=50k
13552,46114,<=50k
13553,46115,<=50k
13554,46116,>50k
13555,46117,<=50k
13556,46118,<=50k
13557,46119,<=50k
13558,46120,<=50k
13559,46121,<=50k
13560,46122,>50k
13561,46123,<=50k
13562,46124,<=50k
13563,46125,<=50k
13564,46126,<=50k
13565,46127,<=50k
13566,46128,<=50k
13567,46129,<=50k
13568,46130,<=50k
13569,46131,<=50k
13570,46132,<=50k
13571,46133,>50k
13572,46134,<=50k
13573,46135,<=50k
13574,46136,<=50k
13575,46137,<=50k
13576,46138,<=50k
13577,46139,>50k
13578,46140,<=50k
13579,46141,<=50k
13580,46142,<=50k
13581,46143,<=50k
13582,46144,<=50k
13583,46145,<=50k
13584,46146,<=50k
13585,46147,<=50k
13586,46148,<=50k
13587,46149,<=50k
13588,46150,<=50k
13589,46151,<=50k
13590,46152,<=50k
13591,46153,<=50k
13592,46154,<=50k
13593,46155,<=50k
13594,46156,<=50k
13595,46157,<=50k
13596,46158,<=50k
13597,46159,<=50k
13598,46160,<=50k
13599,46161,<=50k
13600,46162,<=50k
13601,46163,<=50k
13602,46164,<=50k
13603,46165,>50k
13604,46166,<=50k
13605,46167,<=50k
13606,46168,<=50k
13607,46169,<=50k
13608,46170,<=50k
13609,46171,<=50k
13610,46172,<=50k
13611,46173,<=50k
13612,46174,<=50k
13613,46175,<=50k
13614,46176,<=50k
13615,46177,<=50k
13616,46178,>50k
13617,46179,<=50k
13618,46180,<=50k
13619,46181,<=50k
13620,46182,<=50k
13621,46183,<=50k
13622,46184,<=50k
13623,46185,<=50k
13624,46186,>50k
13625,46187,<=50k
13626,46188,<=50k
13627,46189,<=50k
13628,46190,<=50k
13629,46191,<=50k
13630,46192,<=50k
13631,46193,<=50k
13632,46194,<=50k
13633,46195,<=50k
13634,46196,<=50k
13635,46197,<=50k
13636,46198,<=50k
13637,46199,<=50k
13638,46200,>50k
13639,46201,<=50k
13640,46202,<=50k
